ID,diver,buddy,site_code,location_name,latitude,longitude,day,month,year,depth,code,scientific_name,max_diameter,max_height,percent_mortality,condition_code,percent_affected,distribution,rate_tissue_loss,coral_condition_notes,Count 
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,SSID,Siderastrea siderea,28,38,10,"TL,DC",90,w,SA,"CTL , algaed , slough, Photo #P4260115",
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,PSTR,Pseudodiploria strigosa,30,15,60,"TL,CLP",90,w,A,,
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,PPOR,Porites porities,35,20,80,"TL,DC",100,w,SA,CTL Photo #P4260116,
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,SSID,Siderastrea siderea,5,3,55,"TL,CLP",60,w,A,slough Photo #P4260117 ,
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,SSID,Siderastrea siderea,30,35,98,CTL,100,w,SA,Photo # P4260120,
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,AAGA,Agaricia agaricites,25,15,95,CTL,100,w,SA,Photo # P4260121,
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,ATEN,Agaricia tenuifolia,20,12,20,TL,20,F,SA,Photo #P4260122,
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,SSID,Siderastrea siderea,70,40,50,TL,50,MF,SA,old mort Photo # P4260123,
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,ATEN,Agaricia tenuifolia,50,45,98,CTL,100,w,SA,Photo # P4260124,
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,OFAV,Orbicella faveolata,50,25,90,TL,90,w,SA,old mort Photo # P4260125,
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,SSID,Siderastrea siderea,70,50,60,TL,60,w,SA,old mort Photo #P4260126,
,Felicia Aronson,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,26,4,2024,11,SSID,Siderastrea siderea,40,45,80,"CTL, DC",100,w,SA,Photo #P4260127,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,OFAV,Orbicella faveolata,110,82,5,"TL,CLP",5,MF,SA,Sponge/ pred ,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,SSID,Siderastrea siderea,30,10,5,CTL,5,w,SA,Photo # P4260160,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,SSID,Siderastrea siderea,30,38,90,"CTL, DC",90,w,SA,Photo #P4260161,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,SSID,Siderastrea siderea,45,30,65,"TL,DC",70,D,SA,Photo #P4260162 &163,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,SSID,Siderastrea siderea,50,40,90,"CTL, DC",95,w,SA,Photo #P4260164+165,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,PSTR,Pseudodiploria strigosa,30,10,80,"TL,DC",80,w,SA,Photo #P4260166,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,OANN,Orbicella annularis,25,20,80,TL,80,w,SA,Photo #P4260167,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,PPOR,Porites porities,5,10,0,CLP,10,MF,N/A,Photo #P4260168,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,ATEN,Agaricia tenuifolia,15,10,90,TL,90,w,SA,Photo #P4260173,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,SSID,Siderastrea siderea,40,45,95,"CTL, DC",100,w,SA,Photo #P4260174+175,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,SSID,Siderastrea siderea,60,25,90,"TL,DC",100,w,SA,Photo #P4260176+177+178+179,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,OFAV,Orbicella faveolata,50,39,30,TL,40,F,SA,Photo #P4260180+181,
,Felicia Aronson,Brooke Sienkiewicz,CBC17,Curlew Patch Reef,16.78,-88.1012,26,4,2024,6,SSID,Siderastrea siderea,50,40,40,"TL,DC",50,F,SA,Photo #P4260182,
,Felicia Aronson,Brooke Sienkiewicz,CBC22,Bread and Butter Patch,16.771429,-88.163628,27,4,2024,4,MCAV,Montrastraea cavernosa,75,70,15,"TL,DC",20,MF,SA,"old mort, grey polyps in bands, P4280117 & P4280118",
,Felicia Aronson,Brooke Sienkiewicz,CBC22,Bread and Butter Patch,16.771429,-88.163628,27,4,2024,4,PAST,Porites astreoides,20,35,60,TL,60,D,SA,"old mort, predation,  P4280119 ",
,Felicia Aronson,Brooke Sienkiewicz,CBC22,Bread and Butter Patch,16.771429,-88.163628,27,4,2024,4,PAST,Porites astreoides,30,25,80,TL,80,D,SA,old mort pred P4280120,
,Felicia Aronson,Brooke Sienkiewicz,CBC22,Hangman ,,,29,4,2024,6,OFAV,Orbicella faveolata,40,40,0,CLP,5,MF,SA,Pred/ white spots P4290003,
,Felicia Aronson,Brooke Sienkiewicz,CBC22,Hangman ,,,29,4,2024,6,SSID,Siderastrea siderea,80,50,20,"TL,DC",30,MF,SA,"some webbing, boring sponge, P4290004",
,Felicia Aronson,Brooke Sienkiewicz,CBC22,Hangman ,,,29,4,2024,6,SSID,Siderastrea siderea,21,10,10,"TL,DC",35,D,SA,blotchy P4290005,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,past,Porites astreoides,10,5,1,dc,a,mf,,4346,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,9,4,0,clp,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,7,3,60,clp,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,15,5,25,clp,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,past,Porites astreoides,18,10,15,clb,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,past,Porites astreoides,9,3,10,clp,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,65,50,90,stl/dc,c/c,d/d,sa,4347,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,20,10,95,stl,c,d,sa,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,13,3,30,stl,b,mf,sa,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,aaga,Agaricia agaricites,11,10,50,clp/tl,b/c,d/d,sa,4348,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,20,10,90,stl,c,d,sa,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,10,6,80,stl,c,d,sa,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,15,10,90,stl,c,d,sa,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,20,8,20,stl/dc,b/b,d/f,sa,4349,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,8,3,20,stl,b,d,sa,4349,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,20,20,98,stl/tl,b/a,d/f,sa/a,4350,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,past,Porites astreoides,17,10,20,clp,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,20,10,50,stl/dc,b/b,d/d,sa,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,38,18,95,stl,d,d,sa,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,25,10,50,stl/dc,c/c,d/d,sa,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,50,30,30,stl/dc,b/b,d/d,sa,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,past,Porites astreoides,15,3,10,clp,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC20,CBC 30 North,16.80406667,-88.07896667,25,4,2024,10,ssid,Siderastrea siderea,40,20,90,stl,c,d,sa,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,past,Porites astreoides,1,0,0,clp,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,past,Porites astreoides,2,1,0,clp,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,oann,Orbicella annularis,30,30,50,clp,a,mf,,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,ppor,Porites porites,15,8,30,clp,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,ppor,Porites porites,5,8,80,clb,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,ppor,Porites porites,7,7,0,clb,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,ssid,Siderastrea siderea,5,2,30,stl,b,d,sa,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,aaga,Agaricia agaricites,12,5,20,clp,b,d,,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,aaga,Agaricia agaricites,16,4,30,clb,b,d,,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,aaga,Agaricia agaricites,9,2,5,clb,b,d,,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,ppor,Porites porites,2,4,0,clb,d,w,,,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,ssid,Siderastrea siderea,38,8,60,stl,c,d,sa,4471,
,Leah Harper ,Brooke Sienkiewicz,CBC3,CBC Lagoon Reef,16.80863,-88.0862,25,4,2024,5,aaga,Agaricia agaricites,8,5,20,clp,c,d,,,
,Leah Harper ,Brooke Sienkiewicz,CBC22,Bread and Butter Patch,16.771429,-88.163628,28,4,2024,3,ofav,Orbicella faveolata,25,20,20,tl,b,f,sa,4990,
,Leah Harper ,Brooke Sienkiewicz,CBC22,Bread and Butter Patch,16.771429,-88.163628,28,4,2024,3,past,Porites astreoides,17,5,5,clp,b,d,,,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,SSID,Siderastrea siderea,12,10,4,"DC,CLP",C,D,,40,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,PPOR,Porites porities,4,2,,CLP,1,F,,,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,PPOR,Porites porities,4,2,,CLP,100,F,,,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,PAST,Porites astreoides,15,16,0,TL,100,D,SA,Sloughy P1010102.JPG-103 ,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,PAST,Porites astreoides,10,8,20,CLP,10,D,SA,P1010104.JPG-P1010107.JPG,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,SSID,Siderastrea siderea,8,8,80,TL,90,D,,ssid disease P1010109,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,oann,Orbicella annularis,30,30,25,tl,25,MF,,Snails  P1010110-120,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,PAST,Porites astreoides,11,5,0,tl,100,D,,Slough P1010121-22,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,PAST,Porites astreoides,11,7,5,TL,5,MF,,Pedation?,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,PAST,Porites astreoides,5,5,10,"TL,CLB","15,40",MF,,P101010P10101124-P10101125,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,SSID,Siderastrea siderea,40,25,80,TLCLP,100,MF,,ssid disease P1010128-132,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,ppor,Porites porities,20,5,0,CLP,100,D,,P1010133,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,ppor,Porites porities,7,5,0,CLP,100,D,,P1010137,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,ppor,Porites porities,15,15,0,CLP,100,D,,P1010138,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,oann,Orbicella annularis,35,20,20,TL,20,D,,P1010139-P1010134,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,SSID,Siderastrea siderea,15,12,90,TL,100,D,,ssid disease P1010145-P1010149,
,Felicia ,Brooke,CBC3,CBC Lagoon Reef,16.80863,-88.0862,20,6,2024,5.1,PPOR,Porites porities,5,5,0,CLP,100,D,,P1010150,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,40,8,80,TL,80,D,SA,SSID Disease P1010048-P1010052,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,35,10,95,TL,95,D,,P1010053-P1010060,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,15,5,95,TL,95,D,,P1010061-P1010065,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,60,20,25,TL,"25,25",D,,P1010062-P1010075,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,45,20,95,"TL,DC",95,MF,,P1010076-P1010078,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,8,5,0,TLDC,20,MF,,P1010079,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,40,30,90,TL,90,D,,P1010080-82,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,25,20,50,"TL,DC","50,20",D,,P1010083-P1010085,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,25,10,100,TL,100,D,,P1010086,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,PAST,Porites astreoides,20,15,100,TL,D,,,"P1000072, Sloughing, looks dead",
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ppor,Porites porities,5,2,,CLP,10,,w,P1000075,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,20,20,5,"DC,CLP",d,mf,,"P1000077, old mort , pred",
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ppor,Porites porities,3,2,,clp,d,w,,P1000079,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ppor,Porites porities,2,1,,clp,10,mf,,P1000081,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,30,30,,clp,0.1,mf,,P1000082-P1000084,
,Felicia ,Brooke,CBC20,CBC 30 North,16.80406667,-88.07896667,21,6,2024,5.1,ssid,Siderastrea siderea,12,10,,clp,12,mf,,P1000085-86,
,Felicia ,Brooke,CBC21,South Reef 30 North,16.77986667,-88.07665,21,6,2024,5.1,ssid,Siderastrea siderea,45,20,10,"TL,DC","10,50",d,,P1000228,
,Felicia ,Brooke,CBC21,South Reef 30 North,16.77986667,-88.07665,21,6,2024,5.1,ssid,Siderastrea siderea,2,5,0,clb,100,d,,P1000230,
,Felicia ,Brooke,CBC21,South Reef 30 North,16.77986667,-88.07665,21,6,2024,5.1,ssid,Siderastrea siderea,40,40,80,"TL,DC","80,20",d,,P1000231-P1000237,
,Felicia ,Brooke,CBC21,South Reef 30 North,16.77986667,-88.07665,21,6,2024,5.1,ssid,Siderastrea siderea,40,20,85,"TL,DC",80100,d,,P1000235-xP1000238,
,Felicia ,Brooke,CBC21,South Reef 30 North,16.77986667,-88.07665,21,6,2024,5.1,ssid,Siderastrea siderea,10,1,20,"DC,CLP",100,f,sa,P1000223,
,Felicia ,Brooke,CBC21,South Reef 30 North,16.77986667,-88.07665,21,6,2024,5.1,ssid,Siderastrea siderea,20,1,25,"DC,CLP",100,mf,sa,"P1000224, mortality from sponge ",
,Felicia ,Brooke,CBC21,South Reef 30 North,16.77986667,-88.07665,21,6,2024,5.1,ssid,Siderastrea siderea,2,1,0,clp,100,,,blue ,
,Felicia ,Brooke,CBC21,South Reef 30 North,16.77986667,-88.07665,21,6,2024,5.1,ssid,Siderastrea siderea,5,1,0,clp,100,,,,
,Felicia ,Brooke,CBC17,Curlew Patch Reef,16.78,-88.1012,21,6,2024,5.1,ssid,Siderastrea siderea,50,30,5,"TL,DC","5,30",d,sa,P100041-P100044,
,Felicia ,Brooke,CBC17,Curlew Patch Reef,16.78,-88.1012,21,6,2024,5.1,ssid,Siderastrea siderea,8,5,10,"TL,DC","10,10",d,sa,P100045- P100047,
,Felicia ,Brooke,CBC17,Curlew Patch Reef,16.78,-88.1012,21,6,2024,5.1,ssid,Siderastrea siderea,40,32,20,"TL,DC","20,20",d,,P100048-P100050,
,Felicia ,Brooke,CBC17,Curlew Patch Reef,16.78,-88.1012,21,6,2024,5.1,PPOR,Porites porities,15,10,0,CLP,100,d,,P100056,
,Felicia ,Brooke,CBC17,Curlew Patch Reef,16.78,-88.1012,21,6,2024,5.1,oann,Orbicella annularis,25,15,0,clp,15,,,P100057-P100058,
,Felicia ,Brooke,CBC17,Curlew Patch Reef,16.78,-88.1012,21,6,2024,5.1,oann,Orbicella annularis,40,25,0,clp,20,,,P100059-P100061,
,Felicia ,Brooke,CBC17,Curlew Patch Reef,16.78,-88.1012,21,6,2024,5.1,PPOR,Porites porities,10,5,0,clp,100,,,P100062,
,Felicia ,Brooke,CBC17,Curlew Patch Reef,16.78,-88.1012,21,6,2024,5.1,PPOR,Porites porities,10,3,0,clb,100,,,P100063,
,Felicia ,Brooke,CBC17,Curlew Patch Reef,16.78,-88.1012,21,6,2024,5.1,acer,Acropora cervicornis,4,20,70,tl,70,,,P100064,
,Felicia ,Brooke,CBC17,Curlew Patch Reef,16.78,-88.1012,21,6,2024,5.1,past,Porites astreoides,5,5,0,clp,40,,,P100065,
277,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ssid,Siderastrea siderea,30,10,0,CLP,20,D,,JPEG25-26,
278,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ppor,Porites porities,10,5,0,CLP,100,W,,JPEG 30,
279,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ppor,Porites porities,10,5,0,CLP,100,W,,JPEG 32,
280,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ppor,Porites porities,4,2,0,CLP,100,W,,JPEG 31,
281,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ppor,Porites porities,4,2,0,CLP,100,W,,JPEG 33,
282,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,aaga,Agaricia agaricites,8,2,40,"CLP,CLB",75,D,,"old mortality, JPEG 37",
283,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ssid,Siderastrea siderea,23,4,25,"TL, CC",90,MF,SA,JPEG 38,
284,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ppor,Porites porities,4,2,0,CLP,100,W,,JPEG 39,
285,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ppor,Porites porities,10,4,0,clp,100,w,,jpeg 40,
286,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ppor,Porites porities,3,2,0,clp,100,w,,jpeg 41,
287,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,past,Porites astreoides,10,12,10,clp,50,f,,"old mortality, jpeg 43",
288,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ssid,Siderastrea siderea,45,20,80,"tl, dc",80,d,,"old mortality, jpeg 44-50",
289,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ppor,Porites porities,4,2,0,clp,100,w,,jpeg 51,
290,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ssid,Siderastrea siderea,25,18,0,clp,80,mf,,jpeg 57,
291,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ppor,Porites porities,10,5,0,clp,100,w,,jpeg 59,
292,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,ssid,Siderastrea siderea,18,10,0,clp,90,d,,jpeg 60,
293,brooke sienkiewicz,felicia aronson,CBC17,Curlew Patch Reef,16.78,-88.1012,22,6,2024,5,pstr,Pseudodiploria strigosa,20,12,30,tl,30,d,sa,predation or disease? Jpeg 61,
294,Brooke Sienkiewicz,Erin Shilling,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,ssid,Siderastrea siderea,35,12,20,clp/dc,c,d,,"old mortality, blue, jpeg 15",
295,Brooke Sienkiewicz,Erin Shilling,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,ssid,Siderastrea siderea,30,10,0,clp/dc,c,d,,"blue, jpeg 17",
296,Brooke Sienkiewicz,Erin Shilling,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,ssid,Siderastrea siderea,18,5,0,clp/dc,c,d,,"blue, jpeg 18",
297,Brooke Sienkiewicz,Erin Shilling,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,ssid,Siderastrea siderea,15,5,0,clp/dc,c,d,,"blue, jpeg 22",
298,Brooke Sienkiewicz,Erin Shilling,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,aaga,Agaricia agaricites,4,2,0,clb,c,d,,,
299,Brooke Sienkiewicz,Erin Shilling,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,ssid,Siderastrea siderea,16,10,0,clp/dc,c,d,,"blue, 23",
300,Brooke Sienkiewicz,Erin Shilling,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,ssid,Siderastrea siderea,18,10,0,clp/dc,c,d,,"blue, 23",
301,Brooke Sienkiewicz,Erin Shilling,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,ppor,Porites porities,0,3,0,clb,d,w,,jpeg 26,
302,Erin Shilling,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,ssid,Siderastrea siderea,40,20,0,clp,c,d,,blue,
303,Erin Shilling,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,ssid,Siderastrea siderea,10,3,70,clb,d,w,,"blue, old mortality",
305,Erin Shilling,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,ofav,Orbicella faveolata,25,20,0,clp,b,f,,,
306,Erin Shilling,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,oann,Orbicella annularis,50,30,0,clp,b,mf,,,
307,Erin Shilling,Brooke Sienkiewicz,CBC21,South Reef 30 North,16.77986667,-88.07665,23,8,2024,10,ssid,Siderastrea siderea,35,25,60,clb,d,w,,"blue, old mortality",
