Name,Date,SiteName,Habitat,Row,Column,Label,Annotator,Date annotated
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,555,3963,Tk Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,587,3321,Sand,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1071,636,GORGO,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,963,326,Tn Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,607,53,SSID,LeahHarper,2023-10-26 18:58:54+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,666,3133,Sand,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1061,3869,Tk Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,648,3240,Sand,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1034,3631,Tn Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,809,3455,Tn Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,698,3586,Tn Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,682,3514,Sand,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1432,460,GORGO,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1604,2949,LSUB_RUB,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1575,3216,Tn Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1281,3408,Tn Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1999,380,GORGO,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2380,118,Sand,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2015,1066,TAPE,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1882,1802,Tn Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1980,1901,Tk Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1803,2277,LSUB_RUB,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1967,2946,LSUB_RUB,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2334,2629,LSUB_RUB,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2024,2847,LSUB_RUB,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,1893,3702,Sand,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2356,3439,GORGO,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2863,209,LSUB_RUB,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2969,502,TAPE,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2601,499,LSUB_RUB,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2937,1494,Tn Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2690,1747,Tn Tf,LoganL27,2023-10-10 13:10:57+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2806,3027,PALY,LoganL27,2023-10-11 16:50:37+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2477,2463,LSUB_RUB,LoganL27,2023-10-10 13:10:56+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2462,3152,Tn Tf,LoganL27,2023-10-10 13:10:56+00:00
CBC20_10m_011222_CBC30N_XB (20).JPG,12/1/22,CBC 30 N,Forereef,2445,3203,Tn Tf,LoganL27,2023-10-10 13:10:56+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,501,420,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,425,590,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,547,1423,PAST,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,341,1434,Tk Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,540,2458,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,542,3111,LSUB_RUB,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,460,2532,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,523,2845,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,32,3643,Tk Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,670,657,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,981,181,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,726,610,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,871,1195,GORGO,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,944,2301,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,876,2950,SPTU,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,705,2619,PAST,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1165,3714,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1139,3826,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1604,399,SPTU,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1463,1347,GORGO,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1268,1126,GORGO,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1440,1304,GORGO,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1682,2276,GORGO,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1247,2216,PAST,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1245,3029,ATEN,LeahHarper,2023-10-26 18:49:00+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1669,2631,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1679,2619,GORGO,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1429,2738,Tk Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1689,2448,GORGO,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1443,3176,LSUB_RUB,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,2088,1624,TAPE,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1834,2106,GVEN,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,2171,3055,GORGO,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1828,3974,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,1867,3588,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,2457,1215,GORGO,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,2560,2127,ATEN,LeahHarper,2023-10-26 18:49:00+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,2970,2166,Macro,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,2925,2783,Tn Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (21).JPG,12/1/22,CBC 30 N,Forereef,2697,3622,Tk Tf,LoganL27,2023-10-10 13:14:38+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,595,1236,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,197,876,GVEN,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,123,2382,GORGO,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,494,3315,Macro,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,233,3955,Macro,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,456,3986,Macro,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1133,633,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,831,291,GVEN,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,609,756,GVEN,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,880,983,GVEN,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,923,1308,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1052,1868,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,803,2645,Macro,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,639,2949,Macro,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,961,2689,Macro,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1024,3566,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,663,3640,Tk Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,852,3447,Tk Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,619,3745,Macro,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1500,590,LSUB_RUB,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1659,1253,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1703,990,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1652,879,LSUB_RUB,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1547,2046,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1622,2868,Tk Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1941,1213,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1964,2060,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,2015,1846,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,2123,1959,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1813,1861,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,2028,2997,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,1933,2856,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,2262,3123,Tk Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,2356,3770,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,2103,3708,Tn Tf,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,2534,727,LSUB_RUB,LoganL27,2023-10-10 13:16:16+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,2573,862,LSUB_RUB,LoganL27,2023-10-10 13:16:15+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,2713,1126,TAPE,LoganL27,2023-10-10 13:16:15+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,2425,2483,Tn Tf,LoganL27,2023-10-10 13:16:15+00:00
CBC20_10m_011222_CBC30N_XB (2).JPG,12/1/22,CBC 30 N,Forereef,2737,3678,Tn Tf,LoganL27,2023-10-10 13:16:15+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,430,373,Tk Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,58,1639,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,125,2353,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,216,2360,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,354,1947,PPOR,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,344,2448,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,514,2871,Sand,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,275,3153,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,54,2495,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,427,3046,Tk Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,222,3657,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,810,79,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,1130,352,Macro,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,980,366,Tk Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,858,615,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,1180,1278,Macro,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,750,1960,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,999,2032,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,716,1696,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,1044,2114,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,1322,506,GORGO,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,1687,1241,Tk Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,1786,965,Tk Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,1748,2122,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,1354,2844,Tk Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,1639,2495,LSUB_RUB,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2013,685,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2364,1173,PAST,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2074,1091,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2212,1398,Tn Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,1974,2127,Tk Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2016,1747,Tk Tf,LoganL27,2023-10-10 13:19:38+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,1931,2860,CYAN,LoganL27,2023-10-10 13:19:37+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2521,1545,Tn Tf,LoganL27,2023-10-10 13:19:37+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2518,1946,Tk Tf,LoganL27,2023-10-10 13:19:37+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2403,2593,PPOR,LoganL27,2023-10-10 13:19:37+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2410,3943,Tn Tf,LoganL27,2023-10-10 13:19:37+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2903,3223,PALY,LoganL27,2023-10-11 16:51:43+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2595,3937,Tn Tf,LoganL27,2023-10-10 13:19:37+00:00
CBC20_10m_011222_CBC30N_XB (3).JPG,12/1/22,CBC 30 N,Forereef,2649,3379,SpgOth,LoganL27,2023-10-10 13:19:37+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,8,761,Tk Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,360,588,Tk Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,284,470,Macro,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,262,1177,GORGO,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,435,2982,Tn Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,484,2983,Tk Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,1077,179,Tk Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,631,474,Tk Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,862,873,Macro,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,849,1637,Tk Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,1023,2847,Tk Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,614,2660,Tn Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,950,3378,Tn Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,957,3252,Tn Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,1158,3409,Tn Tf,LoganL27,2023-10-10 13:21:35+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,1341,166,Tn Tf,LoganL27,2023-10-10 13:21:34+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,1442,238,Tn Tf,LoganL27,2023-10-10 13:21:34+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,1402,312,Tn Tf,LoganL27,2023-10-10 13:21:34+00:00
CBC20_10m_011222_CBC30N_XB (4).JPG,12/1/22,CBC 30 N,Forereef,1364,999,Tk Tf,LoganL27,2023-10-10 13:21:34+00:00
